key,rule,severity,component,project,line,message,effort,debt,author,tags,creationDate,updateDate,type,scope,status
AZcc3M6UE4d396A7IEC-,java:S2095,BLOCKER,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01503.java,benchmarkjava,82,"Use try-with-resources or close this ""FileWriter"" in a ""finally"" clause.",5min,5min,dave.wichers@ey.com,"cert, cwe, denial-of-service, leak",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,BUG,MAIN,OPEN
AZcc3M6UE4d396A7IEDC,java:S106,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01503.java,benchmarkjava,99,Replace this use of System.out or System.err by a logger.,10min,10min,dave.wichers@ey.com,"bad-practice, cert, owasp-a3",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEC_,java:S2147,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01503.java,benchmarkjava,102,"Combine this catch with the one at line 98, which has the same body. (sonar.java.source not set. Assuming 7 or greater.)",5min,5min,dave.wichers@ey.com,clumsy,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEDD,java:S106,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01503.java,benchmarkjava,103,Replace this use of System.out or System.err by a logger.,10min,10min,dave.wichers@ey.com,"bad-practice, cert, owasp-a3",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEDF,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01503.java,benchmarkjava,115,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEDE,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01503.java,benchmarkjava,116,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDqq,java:S2095,BLOCKER,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01504.java,benchmarkjava,74,"Use try-with-resources or close this ""FileWriter"" in a ""finally"" clause.",5min,5min,dave.wichers@ey.com,"cert, cwe, denial-of-service, leak",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,BUG,MAIN,OPEN
AZcc3M6UE4d396A7IDqu,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01504.java,benchmarkjava,102,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDqt,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01504.java,benchmarkjava,103,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICWs,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01505.java,benchmarkjava,60,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICWr,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01505.java,benchmarkjava,61,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IENG,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01506.java,benchmarkjava,57,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IENF,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01506.java,benchmarkjava,58,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JOLE4d396A7IBZB,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01507.java,benchmarkjava,57,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JOLE4d396A7IBZA,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01507.java,benchmarkjava,58,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDLR,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01508.java,benchmarkjava,56,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDLQ,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01508.java,benchmarkjava,57,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OKAE4d396A7IEeC,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01509.java,benchmarkjava,56,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OKAE4d396A7IEeB,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01509.java,benchmarkjava,57,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDeq,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01510.java,benchmarkjava,57,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDep,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01510.java,benchmarkjava,58,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID7Y,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01511.java,benchmarkjava,57,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID7X,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01511.java,benchmarkjava,58,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICJY,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01512.java,benchmarkjava,57,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICJX,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01512.java,benchmarkjava,58,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEDV,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01513.java,benchmarkjava,56,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEDU,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01513.java,benchmarkjava,57,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBs2,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01514.java,benchmarkjava,56,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBs1,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01514.java,benchmarkjava,57,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDGR,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01515.java,benchmarkjava,56,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDGS,java:S2129,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01515.java,benchmarkjava,72,"Remove this ""String"" constructor",5min,5min,dave.wichers@ey.com,performance,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBeV,java:S106,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01516.java,benchmarkjava,70,Replace this use of System.out or System.err by a logger.,10min,10min,dave.wichers@ey.com,"bad-practice, cert, owasp-a3",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBeX,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01516.java,benchmarkjava,78,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBeY,java:S2129,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01516.java,benchmarkjava,94,"Remove this ""String"" constructor",5min,5min,dave.wichers@ey.com,performance,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDkn,java:S106,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01517.java,benchmarkjava,68,Replace this use of System.out or System.err by a logger.,10min,10min,dave.wichers@ey.com,"bad-practice, cert, owasp-a3",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDkp,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01517.java,benchmarkjava,76,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDko,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01517.java,benchmarkjava,77,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBwT,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01518.java,benchmarkjava,102,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBwU,java:S2129,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01518.java,benchmarkjava,118,"Remove this ""String"" constructor",5min,5min,dave.wichers@ey.com,performance,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OKAE4d396A7IEfF,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01519.java,benchmarkjava,102,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OKAE4d396A7IEfE,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01519.java,benchmarkjava,103,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID16,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01520.java,benchmarkjava,102,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID15,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01520.java,benchmarkjava,103,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDyh,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01521.java,benchmarkjava,82,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDyg,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01521.java,benchmarkjava,83,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7ICxV,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01522.java,benchmarkjava,82,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBns,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01523.java,benchmarkjava,82,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBnt,java:S2129,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01523.java,benchmarkjava,98,"Remove this ""String"" constructor",5min,5min,dave.wichers@ey.com,performance,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IC9j,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01524.java,benchmarkjava,82,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IC9i,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01524.java,benchmarkjava,83,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBdI,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01525.java,benchmarkjava,56,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBdH,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01525.java,benchmarkjava,57,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IER0,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01526.java,benchmarkjava,71,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IERz,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01526.java,benchmarkjava,72,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB9p,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01527.java,benchmarkjava,71,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB9o,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01527.java,benchmarkjava,72,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICIU,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01528.java,benchmarkjava,71,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICIT,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01528.java,benchmarkjava,72,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEUv,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01529.java,benchmarkjava,83,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEUu,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01529.java,benchmarkjava,84,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB6o,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01530.java,benchmarkjava,85,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
