bug_type,category,priority,message,class,source_path,start_line,end_line
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00145,org/owasp/benchmark/testcode/BenchmarkTest00145.java,28,61
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.format(Ljava/util/Locale;Ljava/lang/String;[Ljava/lang/Object;)Ljava/io/PrintWriter; could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00145,org/owasp/benchmark/testcode/BenchmarkTest00145.java,28,61
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00146,org/owasp/benchmark/testcode/BenchmarkTest00146.java,28,60
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00146,org/owasp/benchmark/testcode/BenchmarkTest00146.java,28,60
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.format(Ljava/util/Locale;Ljava/lang/String;[Ljava/lang/Object;)Ljava/io/PrintWriter; could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00146,org/owasp/benchmark/testcode/BenchmarkTest00146.java,28,60
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00147,org/owasp/benchmark/testcode/BenchmarkTest00147.java,28,66
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00147,org/owasp/benchmark/testcode/BenchmarkTest00147.java,28,66
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.format(Ljava/lang/String;[Ljava/lang/Object;)Ljava/io/PrintWriter; could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00147,org/owasp/benchmark/testcode/BenchmarkTest00147.java,28,66
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00148,org/owasp/benchmark/testcode/BenchmarkTest00148.java,28,61
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00148,org/owasp/benchmark/testcode/BenchmarkTest00148.java,28,61
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.format(Ljava/lang/String;[Ljava/lang/Object;)Ljava/io/PrintWriter; could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00148,org/owasp/benchmark/testcode/BenchmarkTest00148.java,28,61
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00149,org/owasp/benchmark/testcode/BenchmarkTest00149.java,28,57
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00149,org/owasp/benchmark/testcode/BenchmarkTest00149.java,28,57
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.printf(Ljava/util/Locale;Ljava/lang/String;[Ljava/lang/Object;)Ljava/io/PrintWriter; could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00149,org/owasp/benchmark/testcode/BenchmarkTest00149.java,28,57
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00150,org/owasp/benchmark/testcode/BenchmarkTest00150.java,28,61
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00150,org/owasp/benchmark/testcode/BenchmarkTest00150.java,28,61
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.printf(Ljava/util/Locale;Ljava/lang/String;[Ljava/lang/Object;)Ljava/io/PrintWriter; could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00150,org/owasp/benchmark/testcode/BenchmarkTest00150.java,28,61
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00151,org/owasp/benchmark/testcode/BenchmarkTest00151.java,28,66
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00151,org/owasp/benchmark/testcode/BenchmarkTest00151.java,28,66
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.printf(Ljava/lang/String;[Ljava/lang/Object;)Ljava/io/PrintWriter; could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00151,org/owasp/benchmark/testcode/BenchmarkTest00151.java,28,66
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00152,org/owasp/benchmark/testcode/BenchmarkTest00152.java,28,74
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00152,org/owasp/benchmark/testcode/BenchmarkTest00152.java,28,74
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println([C)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00152,org/owasp/benchmark/testcode/BenchmarkTest00152.java,28,74
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00153,org/owasp/benchmark/testcode/BenchmarkTest00153.java,28,60
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00153,org/owasp/benchmark/testcode/BenchmarkTest00153.java,28,60
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00153,org/owasp/benchmark/testcode/BenchmarkTest00153.java,28,60
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00154,org/owasp/benchmark/testcode/BenchmarkTest00154.java,28,74
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00154,org/owasp/benchmark/testcode/BenchmarkTest00154.java,28,74
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00154,org/owasp/benchmark/testcode/BenchmarkTest00154.java,28,74
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00155,org/owasp/benchmark/testcode/BenchmarkTest00155.java,28,57
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00155,org/owasp/benchmark/testcode/BenchmarkTest00155.java,28,57
XSS_SERVLET,SECURITY,2,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00155,org/owasp/benchmark/testcode/BenchmarkTest00155.java,28,57
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00156,org/owasp/benchmark/testcode/BenchmarkTest00156.java,28,65
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00156,org/owasp/benchmark/testcode/BenchmarkTest00156.java,28,65
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.write([C)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00156,org/owasp/benchmark/testcode/BenchmarkTest00156.java,28,65
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00157,org/owasp/benchmark/testcode/BenchmarkTest00157.java,28,60
SERVLET_HEADER_REFERER,SECURITY,3,"The header ""Referer"" can easily be spoofed by the client",org.owasp.benchmark.testcode.BenchmarkTest00157,org/owasp/benchmark/testcode/BenchmarkTest00157.java,28,60
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.write(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00157,org/owasp/benchmark/testcode/BenchmarkTest00157.java,28,60
COMMAND_INJECTION,SECURITY,1,This usage of java/lang/ProcessBuilder.<init>(Ljava/util/List;)V can be vulnerable to Command Injection,org.owasp.benchmark.testcode.BenchmarkTest00158,org/owasp/benchmark/testcode/BenchmarkTest00158.java,28,80
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00158,org/owasp/benchmark/testcode/BenchmarkTest00158.java,28,80
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00158,org/owasp/benchmark/testcode/BenchmarkTest00158.java,28,80
COMMAND_INJECTION,SECURITY,2,This usage of java/lang/ProcessBuilder.<init>([Ljava/lang/String;)V can be vulnerable to Command Injection,org.owasp.benchmark.testcode.BenchmarkTest00159,org/owasp/benchmark/testcode/BenchmarkTest00159.java,28,77
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00159,org/owasp/benchmark/testcode/BenchmarkTest00159.java,28,77
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00159,org/owasp/benchmark/testcode/BenchmarkTest00159.java,28,77
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00160,org/owasp/benchmark/testcode/BenchmarkTest00160.java,28,109
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00160,org/owasp/benchmark/testcode/BenchmarkTest00160.java,28,109
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00160,org/owasp/benchmark/testcode/BenchmarkTest00160.java,28,109
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00160,org/owasp/benchmark/testcode/BenchmarkTest00160.java,28,109
PREDICTABLE_RANDOM,SECURITY,2,This random generator (java.util.Random) is predictable,org.owasp.benchmark.testcode.BenchmarkTest00160,org/owasp/benchmark/testcode/BenchmarkTest00160.java,28,109
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00160,org/owasp/benchmark/testcode/BenchmarkTest00160.java,28,109
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00160,org/owasp/benchmark/testcode/BenchmarkTest00160.java,28,109
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00160,org/owasp/benchmark/testcode/BenchmarkTest00160.java,28,109
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00161,org/owasp/benchmark/testcode/BenchmarkTest00161.java,28,107
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00161,org/owasp/benchmark/testcode/BenchmarkTest00161.java,28,107
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00161,org/owasp/benchmark/testcode/BenchmarkTest00161.java,28,107
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00161,org/owasp/benchmark/testcode/BenchmarkTest00161.java,28,107
PREDICTABLE_RANDOM,SECURITY,2,This random generator (java.util.Random) is predictable,org.owasp.benchmark.testcode.BenchmarkTest00161,org/owasp/benchmark/testcode/BenchmarkTest00161.java,28,107
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00161,org/owasp/benchmark/testcode/BenchmarkTest00161.java,28,107
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00161,org/owasp/benchmark/testcode/BenchmarkTest00161.java,28,107
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00161,org/owasp/benchmark/testcode/BenchmarkTest00161.java,28,107
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00162,org/owasp/benchmark/testcode/BenchmarkTest00162.java,28,101
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00162,org/owasp/benchmark/testcode/BenchmarkTest00162.java,28,101
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00162,org/owasp/benchmark/testcode/BenchmarkTest00162.java,28,101
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00162,org/owasp/benchmark/testcode/BenchmarkTest00162.java,28,101
PREDICTABLE_RANDOM,SECURITY,2,This random generator (java.util.Random) is predictable,org.owasp.benchmark.testcode.BenchmarkTest00162,org/owasp/benchmark/testcode/BenchmarkTest00162.java,28,101
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00162,org/owasp/benchmark/testcode/BenchmarkTest00162.java,28,101
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00162,org/owasp/benchmark/testcode/BenchmarkTest00162.java,28,101
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00162,org/owasp/benchmark/testcode/BenchmarkTest00162.java,28,101
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00163,org/owasp/benchmark/testcode/BenchmarkTest00163.java,28,102
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00163,org/owasp/benchmark/testcode/BenchmarkTest00163.java,28,102
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00163,org/owasp/benchmark/testcode/BenchmarkTest00163.java,28,102
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00163,org/owasp/benchmark/testcode/BenchmarkTest00163.java,28,102
PREDICTABLE_RANDOM,SECURITY,2,This random generator (java.util.Random) is predictable,org.owasp.benchmark.testcode.BenchmarkTest00163,org/owasp/benchmark/testcode/BenchmarkTest00163.java,28,102
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00163,org/owasp/benchmark/testcode/BenchmarkTest00163.java,28,102
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00163,org/owasp/benchmark/testcode/BenchmarkTest00163.java,28,102
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00163,org/owasp/benchmark/testcode/BenchmarkTest00163.java,28,102
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00164,org/owasp/benchmark/testcode/BenchmarkTest00164.java,28,105
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00164,org/owasp/benchmark/testcode/BenchmarkTest00164.java,28,105
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00164,org/owasp/benchmark/testcode/BenchmarkTest00164.java,28,105
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00164,org/owasp/benchmark/testcode/BenchmarkTest00164.java,28,105
PREDICTABLE_RANDOM,SECURITY,2,This random generator (java.util.Random) is predictable,org.owasp.benchmark.testcode.BenchmarkTest00164,org/owasp/benchmark/testcode/BenchmarkTest00164.java,28,105
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00164,org/owasp/benchmark/testcode/BenchmarkTest00164.java,28,105
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest00164,org/owasp/benchmark/testcode/BenchmarkTest00164.java,28,105
